id,time,value,gender,age,became_member_on,income,reward,offer_received,offer_viewed,offer_completed,transaction,offer_views_missed,informational,bogo,discount,total_reward_completed,total_duration_completed,total_difficulty_completed,difficulty_offered,duration_offered,last_time_offer_received,last_time_offer_completed,first_time_offer_received,first_time_offer_completed,mean_time_between_actions,amount_of_completed_user_paths,email,social,web,mobile
00cf1bbec83f4a658f8994e556db4633,564,64.27000000000001,M,53,20180515,73000.0,16.0,3,3,2,3,0,0,0,8,4.0,1.5454545454545454,1.818181818181818,10.0,8.875,504,564,0,False,45.81818181818182,1,8.0,5.0,8.0,8.0
00cf471ed1aa42a8bdde5561d67da2b1,660,26.18,M,53,20180128,40000.0,61.0,5,3,1,8,2,0,6,3,5.0,0.41176470588235287,0.29411764705882354,9.333333333333334,7.333333333333334,576,438,0,False,38.8235294117647,0,9.0,6.0,5.0,8.0
00d6dc87be4146ceb47fcd4baaaf6477,672,334.64000000000004,F,58,20171211,115000.0,70.0,6,4,5,12,2,1,9,5,24.0,1.259259259259259,1.4814814814814814,7.333333333333334,6.6000000000000005,576,642,0,False,24.88888888888889,3,15.0,9.0,15.0,15.0
00d791e20c564add8056498e40eb56cc,654,59.620000000000005,M,22,20151224,32000.0,69.0,5,5,4,19,0,2,9,3,23.0,0.7272727272727273,0.8181818181818182,5.7857142857142865,5.571428571428571,576,582,0,False,19.818181818181817,1,14.0,11.0,12.0,14.0
00d7c95f793a4212af44e632fdc1e431,666,162.42000000000002,M,71,20161229,75000.0,59.0,5,3,5,7,2,0,6,7,21.0,1.8,2.25,8.846153846153848,7.230769230769232,576,666,0,False,33.300000000000004,2,13.0,6.0,13.0,13.0
00d91c5919514448bc4f718e4e3f26ab,708,44.599999999999994,M,45,20180125,88000.0,50.0,5,4,1,2,1,2,4,4,10.0,0.5833333333333334,0.8333333333333334,7.4,7.0,576,708,0,False,59.0,1,10.0,8.0,6.0,10.0
00e20b4ca129458aaab0f4727ef3513a,708,191.55,F,82,20141211,33000.0,32.0,3,3,2,20,0,0,2,6,4.0,0.7142857142857143,0.7142857142857143,10.0,8.75,576,618,0,False,25.285714285714285,1,8.0,8.0,8.0,8.0
00e52682848542c3a6f59b7824e9a5c5,624,23.07,M,40,20161018,65000.0,39.0,5,4,1,2,1,2,3,5,5.0,0.8333333333333334,1.6666666666666667,10.0,6.7,576,624,0,False,52.0,0,10.0,5.0,7.0,7.0
00e8d701c583461e81cc10053681a12b,702,30.98,M,35,20180226,70000.0,34.0,4,3,1,7,1,2,2,4,3.0,0.4666666666666667,0.4666666666666667,7.625,6.125,576,324,0,False,46.800000000000004,0,8.0,5.0,8.0,7.0
00e9f403afa641889cd034ee7c7ca6e9,708,614.59,M,73,20160417,45000.0,34.0,5,4,3,17,1,4,0,8,13.0,0.9310344827586208,1.6206896551724135,10.083333333333334,7.083333333333334,576,576,0,False,24.41379310344828,0,12.0,5.0,10.0,7.0
00ed7e22b32749cfafbfd88592d401d4,690,236.96,M,55,20160731,94000.0,35.0,4,2,3,11,2,0,4,5,9.0,1.2000000000000002,1.25,8.333333333333334,8.0,504,522,0,False,33.9,2,9.0,4.0,8.0,9.0
00ee2ca6421c4af0aeca60a1b3e00f6c,708,4.03,M,60,20170816,74000.0,28.0,4,4,0,1,0,2,2,4,0.0,0.0,0.0,7.5,6.25,504,0,0,False,60.0,0,8.0,6.0,6.0,8.0
00ee69db83964d6da32f8109b32a1ce7,714,15.790000000000001,M,45,20180114,52000.0,55.0,5,4,0,5,1,2,6,1,0.0,0.0,0.0,7.777777777777779,6.0,576,0,0,False,51.0,0,9.0,8.0,3.0,8.0
00fac72fd6ad448e8019b175267023df,648,186.23,M,57,20170415,80000.0,90.0,4,4,4,10,0,0,6,6,30.0,1.5454545454545454,2.727272727272727,15.0,8.5,576,642,0,False,29.454545454545453,2,12.0,6.0,6.0,6.0
00fbb9b5edb94f02afbaf1eb49bb4d7d,582,80.10000000000001,F,56,20180223,91000.0,40.0,3,3,1,3,0,2,5,0,10.0,0.7000000000000001,1.0,5.714285714285714,5.857142857142858,576,336,0,False,58.2,0,7.0,5.0,2.0,7.0
00fdd4416dec40b49180814c0a7c8d76,600,76.65,M,55,20161115,104000.0,6.0,3,2,1,3,1,3,0,3,2.0,1.1111111111111112,1.1111111111111112,5.0,6.666666666666668,576,600,0,False,48.0,1,6.0,5.0,4.0,6.0
0100dbd4e8554aa69b73b6ac0547f6bf,672,6.55,,118,20171228,,30.0,3,2,0,3,1,1,4,0,0.0,0.0,0.0,6.0,4.800000000000001,576,0,0,False,84.0,0,5.0,4.0,5.0,5.0
0103de989e084e0fab400e80678d7591,666,144.97,M,19,20160725,50000.0,56.0,5,3,5,11,2,0,6,7,22.0,1.6666666666666667,2.5,10.76923076923077,7.6923076923076925,576,588,0,False,23.5,0,13.0,9.0,13.0,9.0
0106d19a26af41288035afc4b9b6c2c2,714,21.240000000000002,,118,20160503,,15.0,5,2,1,10,3,5,3,0,5.0,0.2777777777777778,0.2777777777777778,1.875,4.125,576,672,0,False,39.666666666666664,1,8.0,5.0,6.0,8.0
01162252405b4524a8fa1bf8e6d5f04b,690,129.86,F,68,20170328,32000.0,58.0,6,4,4,18,2,2,4,8,16.0,0.9687500000000001,1.21875,8.0,6.857142857142858,576,594,0,False,21.5625,1,14.0,10.0,10.0,12.0
01176ee7289b48e39ee6261d5c071a07,654,20.200000000000006,M,52,20180501,38000.0,20.0,4,3,1,5,1,0,0,8,2.0,0.5384615384615384,0.7692307692307693,8.5,7.75,576,390,0,False,50.30769230769231,0,8.0,6.0,8.0,8.0
0118fbb66dd2443a9dd407d2c99a7672,546,64.03999999999999,M,57,20170821,55000.0,14.0,4,4,0,3,0,4,0,4,0.0,0.0,0.0,7.5,6.75,504,0,0,False,49.63636363636363,0,8.0,4.0,6.0,6.0
0121fe001b7a404fa9cbe486f8944baf,576,191.68,F,86,20180412,109000.0,51.0,6,2,3,6,4,1,5,5,17.0,1.5882352941176472,2.3529411764705883,9.545454545454545,7.7272727272727275,576,516,0,False,33.88235294117647,0,11.0,7.0,9.0,9.0
0123564dbaf144a88a418c33b6350c17,576,176.74,F,54,20170917,117000.0,26.0,5,3,2,6,2,3,4,3,7.0,1.0625,0.9375,5.0,6.5,576,168,0,False,36.0,1,10.0,6.0,9.0,10.0
012ee55a90bd4d969b0d0cdfaffdf6ab,654,9.98,,118,20171211,,34.0,6,6,0,11,0,4,6,2,0.0,0.0,0.0,4.166666666666667,5.166666666666667,576,0,0,False,28.434782608695656,0,12.0,12.0,8.0,12.0
013094309e1b49e095c098df412d125d,714,69.17999999999999,M,58,20141024,54000.0,60.0,5,5,3,20,0,0,7,6,10.0,0.5757575757575758,0.6666666666666666,7.384615384615386,6.230769230769232,576,384,0,False,21.636363636363637,0,13.0,8.0,13.0,13.0
01380da907f8495496679c795867790b,576,154.99,F,86,20170622,73000.0,50.0,4,3,2,8,1,2,7,0,15.0,0.5882352941176471,0.8823529411764706,5.555555555555555,4.777777777777779,576,396,0,False,24.0,1,9.0,8.0,7.0,9.0
013f2c82889f4641a9b847a48861cce0,666,186.54,M,67,20170821,79000.0,45.0,4,4,3,9,0,2,6,3,15.0,1.0,1.5,8.181818181818183,6.0,504,528,0,False,33.300000000000004,3,11.0,8.0,9.0,8.0
0141d3870a424c03a20390040efad826,630,6.32,M,70,20180301,60000.0,34.0,5,3,0,4,2,1,2,5,0.0,0.0,0.0,7.25,6.625,576,0,0,False,52.5,0,8.0,6.0,6.0,8.0
01443a2afce54939a323c978f467c540,672,417.9299999999999,F,61,20151010,118000.0,81.0,5,5,5,16,0,0,9,6,27.0,1.2580645161290325,1.6129032258064515,10.0,7.800000000000001,576,606,0,False,18.193548387096776,2,15.0,9.0,12.0,12.0
014899c751254a62a96ce676eb11ddc2,678,287.10999999999996,F,52,20160324,115000.0,32.0,6,5,3,10,1,6,2,6,14.0,1.125,1.25,5.714285714285714,6.714285714285714,576,618,0,False,28.25,2,14.0,12.0,8.0,14.0
0155a21497d54684a55c3bc609843768,696,7.9399999999999995,,118,20160405,,24.0,4,4,0,10,0,0,2,6,0.0,0.0,0.0,8.0,7.75,504,0,0,False,38.666666666666664,0,8.0,4.0,8.0,8.0
0157e63b39c5456393026c6c03f3d84a,558,199.65,F,70,20171109,76000.0,60.0,3,3,3,10,0,0,6,3,20.0,1.0526315789473684,1.8421052631578947,11.666666666666666,6.666666666666668,504,504,0,False,29.36842105263158,2,9.0,6.0,9.0,6.0
015c3d28c67e46aa95e9ec97c27220e8,618,235.41,M,56,20160322,99000.0,57.0,5,5,5,10,0,0,3,12,19.0,1.6400000000000001,1.8800000000000001,9.4,8.200000000000001,576,618,0,False,24.72,4,15.0,12.0,12.0,15.0
015ef929e016415098eeae8ce59da721,708,18.28,F,44,20170118,35000.0,13.0,5,1,1,3,4,2,0,5,2.0,0.7000000000000001,1.0,8.571428571428571,6.571428571428571,576,708,0,False,70.8,0,7.0,0.0,7.0,6.0
015fb0b3fbaa4aceb910fbdf272f7547,714,14.290000000000001,M,46,20180710,35000.0,70.0,5,4,0,6,1,1,8,0,0.0,0.0,0.0,7.777777777777779,6.222222222222222,576,0,0,False,47.6,0,9.0,6.0,5.0,9.0
016086228d58476599d0b47881c25509,696,83.2,F,84,20171014,74000.0,31.0,4,3,2,5,1,1,2,6,7.0,1.2142857142857142,2.1428571428571432,11.11111111111111,7.222222222222222,576,648,0,False,49.714285714285715,1,9.0,2.0,9.0,6.0
01613170f679422a8acfa96f0f19fdf2,660,10.330000000000004,M,22,20180317,57000.0,35.0,4,3,0,5,1,2,4,1,0.0,0.0,0.0,7.142857142857143,5.142857142857143,576,0,0,False,55.0,0,7.0,6.0,5.0,6.0
01633b71b3a2457aa7d35d8bcc3afb5a,714,161.51000000000002,M,62,20150902,90000.0,81.0,4,4,4,8,0,0,6,6,27.0,1.7000000000000002,2.5,12.5,8.5,576,600,0,False,20.700000000000003,2,12.0,9.0,6.0,9.0
016871ea865d4338975026ae08d221d0,576,45.79,F,57,20180601,79000.0,11.0,6,2,1,3,4,5,1,3,2.0,0.5833333333333334,0.8333333333333334,3.8888888888888893,5.333333333333333,576,108,0,False,48.0,0,9.0,4.0,6.0,9.0
016b37032984457fb33ba2767fcc8c9f,714,55.18000000000001,M,24,20140518,56000.0,9.0,5,2,0,15,3,4,0,3,0.0,0.0,0.0,5.714285714285714,5.142857142857143,576,0,0,False,32.45454545454545,0,7.0,4.0,3.0,6.0
016edb1d1d67477391c5337545a5d98a,678,131.04999999999998,F,66,20151229,57000.0,22.0,6,5,3,9,1,6,0,8,9.0,1.3043478260869563,1.7391304347826086,7.142857142857143,7.42857142857143,576,678,0,False,29.47826086956522,1,14.0,6.0,14.0,12.0
017160c1cdb845d48abec3c330b4427e,618,198.08999999999995,F,68,20151214,76000.0,44.0,4,2,3,9,2,2,3,4,17.0,1.3333333333333333,2.2222222222222223,10.0,7.0,576,612,0,False,31.66666666666667,1,9.0,3.0,6.0,7.0
01772eae932447f9a853461a60820dc6,600,58.28000000000001,F,54,20170713,30000.0,45.0,4,3,1,8,1,1,7,0,5.0,0.3125,0.3125,5.625,5.375,408,420,0,False,37.5,0,8.0,7.0,6.0,8.0
01784d3e205548a594ba3fcdbdaaf17d,654,151.82999999999998,M,20,20160102,43000.0,70.0,4,3,3,13,1,2,6,2,25.0,0.9565217391304348,1.7391304347826086,10.0,6.4,576,636,0,False,28.17391304347826,0,10.0,6.0,7.0,8.0
017a93d1204f457bbe85f5e7de062b56,678,110.51999999999998,M,56,20171106,35000.0,31.0,5,5,2,13,0,4,3,5,7.0,0.48,0.6000000000000001,7.083333333333334,6.0,576,594,0,False,27.12,1,12.0,3.0,12.0,10.0
017febbe52e64ac19cf28cf0d44386e4,576,1003.4100000000001,M,61,20150829,100000.0,56.0,6,5,3,10,1,4,6,4,18.0,0.875,0.9166666666666666,5.42857142857143,5.857142857142858,576,510,0,False,24.0,1,14.0,10.0,7.0,14.0
01873cc8de734961949af7c04b2e9872,672,50.550000000000004,M,72,20180122,45000.0,40.0,5,4,1,18,1,1,4,5,2.0,0.3571428571428572,0.3571428571428572,8.0,7.6000000000000005,504,396,0,False,24.0,0,10.0,5.0,8.0,10.0
01887dcd32b64feb807e2436548b6c87,582,64.33000000000001,M,61,20171014,78000.0,34.0,6,6,2,3,0,6,5,3,8.0,0.8235294117647057,0.7058823529411765,3.2857142857142856,5.571428571428571,576,570,0,False,34.23529411764706,1,14.0,5.0,12.0,14.0
018a49ffb8cf4812903e7c1f56fbb0b0,666,98.65,M,61,20161202,34000.0,60.0,5,5,4,13,0,2,12,0,20.0,0.8148148148148148,0.7407407407407407,4.2857142857142865,5.142857142857143,576,594,0,False,24.66666666666667,2,14.0,11.0,12.0,14.0
018b8f83176d471db63d9733c741fc8a,552,37.04,F,75,20180502,109000.0,30.0,2,2,2,2,0,0,6,0,10.0,1.5,1.25,5.0,6.0,408,552,0,False,48.0,2,6.0,3.0,6.0,6.0
01925607d99c460996c281f17cdbb9e2,576,54.62000000000001,F,57,20151119,116000.0,75.0,4,2,3,2,2,0,9,0,25.0,1.3636363636363635,2.2727272727272734,8.333333333333334,5.222222222222222,576,510,0,False,21.818181818181817,0,9.0,9.0,8.0,9.0
0193c118afe84208b33ffeb1dcb277d8,672,6.05,,118,20180427,,24.0,6,4,0,2,2,2,1,7,0.0,0.0,0.0,7.9,7.7,576,0,0,False,56.0,0,10.0,8.0,8.0,9.0
01956670cf414b309675aa73368b94a9,606,248.65,M,52,20160825,95000.0,79.0,5,4,5,10,1,0,6,8,27.0,1.375,1.9583333333333333,9.35714285714286,6.571428571428571,504,504,0,False,25.25,2,14.0,9.0,11.0,14.0
0196d2062b8d4d019b8d96292266e8a4,534,61.12000000000001,F,60,20180322,51000.0,24.0,4,3,1,4,1,2,0,6,5.0,0.8333333333333334,1.6666666666666667,12.5,8.5,504,240,0,False,39.0,0,8.0,2.0,8.0,4.0
0199681637524988a14245632b8376af,618,222.96,F,74,20171130,72000.0,85.0,4,3,4,10,1,0,9,2,30.0,1.2857142857142858,2.1428571428571432,10.454545454545457,6.454545454545454,504,516,0,False,29.42857142857143,3,11.0,9.0,8.0,9.0
019be0c6f8fd4000b1967c7308b4bdf4,708,141.20000000000002,F,23,20151108,33000.0,62.0,5,4,3,21,1,0,6,6,9.0,0.7272727272727273,0.7575757575757576,9.166666666666666,7.416666666666668,504,546,0,False,21.454545454545453,1,12.0,7.0,10.0,12.0
019cc78d8fed432ca6df71c132c72a99,678,16.48,M,27,20180710,39000.0,35.0,5,2,0,7,3,0,3,4,0.0,0.0,0.0,8.428571428571429,6.42857142857143,576,0,0,False,48.42857142857143,0,7.0,4.0,7.0,7.0
019ed95d987446e3947da0246cdab831,576,515.0899999999999,M,59,20170715,76000.0,30.0,3,1,2,8,2,0,3,3,10.0,1.2142857142857142,1.7857142857142858,12.5,8.5,576,348,0,False,41.142857142857146,1,6.0,0.0,6.0,3.0
01a202a9021e40aeaa5451a5d134c16c,618,156.05,F,74,20161111,91000.0,16.0,4,2,2,6,2,3,2,3,7.0,1.0714285714285714,1.0714285714285714,5.0,6.25,576,618,0,False,44.142857142857146,1,8.0,7.0,6.0,8.0
01a5e8b57bc04e0292525f3e2817fa17,504,57.099999999999994,M,55,20170912,79000.0,29.0,3,3,1,3,0,0,4,3,3.0,0.7000000000000001,0.7000000000000001,5.857142857142858,5.857142857142858,504,90,0,False,50.400000000000006,1,7.0,7.0,7.0,7.0
01ab25c31f034f85bc4ac9d286fb7a76,630,644.2899999999998,F,87,20180717,77000.0,66.0,4,4,4,5,0,0,9,3,22.0,1.8235294117647056,1.7647058823529411,7.5,7.75,576,606,0,False,27.176470588235293,4,12.0,6.0,9.0,12.0
01ac633821f0498893320b41b5b22dfc,708,251.46,F,53,20151030,88000.0,91.0,6,4,5,12,2,1,9,5,32.0,1.5185185185185186,2.037037037037037,9.666666666666666,7.800000000000001,576,594,0,False,26.22222222222222,2,15.0,9.0,9.0,13.0
01b6d7e8f0884deb936a8a7f15dba895,684,162.90000000000003,M,48,20130815,52000.0,58.0,5,5,4,12,0,0,3,11,16.0,1.1153846153846154,1.5384615384615383,11.428571428571429,7.642857142857143,576,582,0,False,26.30769230769231,1,14.0,6.0,14.0,12.0
01d26f638c274aa0b965d24cefe3183f,672,39.739999999999995,M,49,20170126,73000.0,5.0,3,1,0,8,2,3,0,1,0.0,0.0,0.0,5.0,5.0,336,0,0,False,56.0,0,4.0,2.0,2.0,3.0
01d7da27b8934ba1b3602a0153e4415f,666,0.0,F,44,20180312,76000.0,19.0,5,4,0,0,1,4,2,3,0.0,0.0,0.0,5.555555555555555,6.222222222222222,576,0,0,False,74.0,0,9.0,6.0,5.0,8.0
01de69b5edab4b89859ea8a7214ba35a,672,765.8800000000001,F,53,20170423,84000.0,18.0,4,3,2,7,1,3,0,6,6.0,0.875,0.875,4.666666666666667,5.777777777777779,504,360,0,False,42.0,2,9.0,8.0,7.0,9.0
01e09d713abe4a36a70a33fe4b40534e,690,86.25999999999999,F,60,20150824,74000.0,42.0,4,1,2,4,3,1,3,3,15.0,1.3636363636363635,2.727272727272727,11.428571428571429,6.571428571428571,408,504,0,False,62.72727272727273,1,7.0,3.0,7.0,5.0
